0.6395,0.6395,0.6395,0.6395
0.6507,0.6507,0.6507,0.6507
0.6606,0.6606,0.6606,0.6606
0.6707,0.6707,0.6707,0.6707
0.6791,0.6791,0.6791,0.6791
0.6902,0.6902,0.6902,0.6902
0.7009,0.7009,0.7009,0.7009
0.7098,0.7098,0.7098,0.7098
0.7194,0.7194,0.7194,0.7194
0.7294,0.7294,0.7294,0.7294
0.7404,0.7404,0.7404,0.7404
0.7491,0.7491,0.7491,0.7491
0.7609,0.7609,0.7609,0.7609
0.7707,0.7707,0.7707,0.7707
0.7791,0.7791,0.7791,0.7791
0.7905,0.7905,0.7905,0.7905
0.801,0.801,0.801,0.801
0.81,0.81,0.81,0.81
0.8193,0.8193,0.8193,0.8193
0.8294,0.8294,0.8294,0.8294
0.8395,0.8395,0.8395,0.8395
0.8506,0.8506,0.8506,0.8506
0.8596,0.8596,0.8596,0.8596
0.8691,0.8691,0.8691,0.8691
0.8792,0.8792,0.8792,0.8792
0.8903,0.8903,0.8903,0.8903
0.8996,0.8996,0.8996,0.8996
0.9104,0.9104,0.9104,0.9104
0.9204,0.9204,0.9204,0.9204
0.9296,0.9296,0.9296,0.9296
0.9409,0.9409,0.9409,0.9409
0.9491,0.9491,0.9491,0.9491
0.9592,0.9592,0.9592,0.9592
0.9708,0.9708,0.9708,0.9708
0.9803,0.9803,0.9803,0.9803
0.9904,0.9904,0.9904,0.9904
0.9999,0.9999,0.9999,0.9999
1.0107,1.0107,1.0107,1.0107
1.0208,1.0208,1.0208,1.0208
1.0295,1.0295,1.0295,1.0295
1.0404,1.0404,1.0404,1.0404
1.0506,1.0506,1.0506,1.0506
1.0604,1.0604,1.0604,1.0604
1.0705,1.0705,1.0705,1.0705
1.0802,1.0802,1.0802,1.0802
1.0899,1.0899,1.0899,1.0899
1.0991,1.0991,1.0991,1.0991
1.1096,1.1096,1.1096,1.1096
1.1197,1.1197,1.1197,1.1197
1.1308,1.1308,1.1308,1.1308
1.1402,1.1402,1.1402,1.1402
1.1497,1.1497,1.1497,1.1497
1.1603,1.1603,1.1603,1.1603
1.1693,1.1693,1.1693,1.1693
1.181,1.181,1.181,1.181
1.1907,1.1907,1.1907,1.1907
1.2006,1.2006,1.2006,1.2006
1.2108,1.2108,1.2108,1.2108
1.2199,1.2199,1.2199,1.2199
1.23,1.23,1.23,1.23
1.2404,1.2404,1.2404,1.2404
1.2506,1.2506,1.2506,1.2506
1.2606,1.2606,1.2606,1.2606
1.2691,1.2691,1.2691,1.2691
1.2806,1.2806,1.2806,1.2806
1.2894,1.2894,1.2894,1.2894
1.3006,1.3006,1.3006,1.3006
1.3105,1.3105,1.3105,1.3105
1.3198,1.3198,1.3198,1.3198
1.329,1.329,1.329,1.329
1.3408,1.3408,1.3408,1.3408
1.3509,1.3509,1.3509,1.3509
1.3598,1.3598,1.3598,1.3598
1.3694,1.3694,1.3694,1.3694
1.3807,1.3807,1.3807,1.3807
1.3897,1.3897,1.3897,1.3897
1.3996,1.3996,1.3996,1.3996
1.4092,1.4092,1.4092,1.4092
1.4191,1.4191,1.4191,1.4191
1.429,1.429,1.429,1.429
1.4393,1.4393,1.4393,1.4393
1.4494,1.4494,1.4494,1.4494
1.4595,1.4595,1.4595,1.4595
1.4705,1.4705,1.4705,1.4705
1.4795,1.4795,1.4795,1.4795
1.491,1.491,1.491,1.491
1.5002,1.5002,1.5002,1.5002
1.5093,1.5093,1.5093,1.5093
1.5203,1.5203,1.5203,1.5203
1.5305,1.5305,1.5305,1.5305
1.5403,1.5403,1.5403,1.5403
1.5491,1.5491,1.5491,1.5491
1.5598,1.5598,1.5598,1.5598
1.5692,1.5692,1.5692,1.5692
1.5793,1.5793,1.5793,1.5793
1.5892,1.5892,1.5892,1.5892
1.5998,1.5998,1.5998,1.5998
1.6101,1.6101,1.6101,1.6101
1.62,1.62,1.62,1.62
1.6293,1.6293,1.6293,1.6293
1.6397,1.6397,1.6397,1.6397
1.6508,1.6508,1.6508,1.6508
1.6606,1.6606,1.6606,1.6606
1.6705,1.6705,1.6705,1.6705
1.6799,1.6799,1.6799,1.6799
1.6908,1.6908,1.6908,1.6908
1.7002,1.7002,1.7002,1.7002
1.7103,1.7103,1.7103,1.7103
1.7195,1.7195,1.7195,1.7195
1.7305,1.7305,1.7305,1.7305
1.7391,1.7391,1.7391,1.7391
1.7494,1.7494,1.7494,1.7494
1.7603,1.7603,1.7603,1.7603
1.7709,1.7709,1.7709,1.7709
1.7794,1.7794,1.7794,1.7794
1.7909,1.7909,1.7909,1.7909
1.8006,1.8006,1.8006,1.8006
1.8101,1.8101,1.8101,1.8101
1.8209,1.8209,1.8209,1.8209
1.8296,1.8296,1.8296,1.8296
1.8395,1.8395,1.8395,1.8395
1.8505,1.8505,1.8505,1.8505
1.8601,1.8601,1.8601,1.8601
1.8693,1.8693,1.8693,1.8693
1.8803,1.8803,1.8803,1.8803
1.8895,1.8895,1.8895,1.8895
1.8999,1.8999,1.8999,1.8999
1.9108,1.9108,1.9108,1.9108
1.9205,1.9205,1.9205,1.9205
1.93,1.93,1.93,1.93
1.9398,1.9398,1.9398,1.9398
1.9501,1.9501,1.9501,1.9501
1.961,1.961,1.961,1.961
1.9706,1.9706,1.9706,1.9706
1.9808,1.9808,1.9808,1.9808
1.9894,1.9894,1.9894,1.9894
1.9992,1.9992,1.9992,1.9992
2.0102,2.0102,2.0102,2.0102
2.0192,2.0192,2.0192,2.0192
2.0306,2.0306,2.0306,2.0306
2.0394,2.0394,2.0394,2.0394
2.0491,2.0491,2.0491,2.0491
2.0593,2.0593,2.0593,2.0593
2.069,2.069,2.069,2.069
2.0797,2.0797,2.0797,2.0797
2.0906,2.0906,2.0906,2.0906
2.1005,2.1005,2.1005,2.1005
2.1101,2.1101,2.1101,2.1101
2.1202,2.1202,2.1202,2.1202
2.1306,2.1306,2.1306,2.1306
2.1405,2.1405,2.1405,2.1405
2.1499,2.1499,2.1499,2.1499
2.1592,2.1592,2.1592,2.1592
2.1692,2.1692,2.1692,2.1692
2.1808,2.1808,2.1808,2.1808
2.189,2.189,2.189,2.189
2.1999,2.1999,2.1999,2.1999
2.2092,2.2092,2.2092,2.2092
2.2192,2.2192,2.2192,2.2192
2.2297,2.2297,2.2297,2.2297
2.2393,2.2393,2.2393,2.2393
2.2495,2.2495,2.2495,2.2495
2.2599,2.2599,2.2599,2.2599
2.2701,2.2701,2.2701,2.2701
2.2804,2.2804,2.2804,2.2804
2.2894,2.2894,2.2894,2.2894
2.2994,2.2994,2.2994,2.2994
2.3099,2.3099,2.3099,2.3099
2.3197,2.3197,2.3197,2.3197
2.3294,2.3294,2.3294,2.3294
2.3395,2.3395,2.3395,2.3395
2.35,2.35,2.35,2.35
2.3604,2.3604,2.3604,2.3604
2.3698,2.3698,2.3698,2.3698
2.3804,2.3804,2.3804,2.3804
2.3898,2.3898,2.3898,2.3898
2.4004,2.4004,2.4004,2.4004
2.4102,2.4102,2.4102,2.4102
2.4206,2.4206,2.4206,2.4206
2.43,2.43,2.43,2.43
2.44,2.44,2.44,2.44
2.4497,2.4497,2.4497,2.4497
2.46,2.46,2.46,2.46
2.4703,2.4703,2.4703,2.4703
2.48,2.48,2.48,2.48
2.4894,2.4894,2.4894,2.4894
2.4993,2.4993,2.4993,2.4993
2.5104,2.5104,2.5104,2.5104
2.5203,2.5203,2.5203,2.5203
2.53,2.53,2.53,2.53
2.5402,2.5402,2.5402,2.5402
2.5505,2.5505,2.5505,2.5505
2.5603,2.5603,2.5603,2.5603
2.5694,2.5694,2.5694,2.5694
2.5795,2.5795,2.5795,2.5795
2.5901,2.5901,2.5901,2.5901
2.5998,2.5998,2.5998,2.5998
2.6105,2.6105,2.6105,2.6105
2.6207,2.6207,2.6207,2.6207
2.6305,2.6305,2.6305,2.6305
2.6395,2.6395,2.6395,2.6395
2.651,2.651,2.651,2.651
2.6598,2.6598,2.6598,2.6598
2.6706,2.6706,2.6706,2.6706
2.6795,2.6795,2.6795,2.6795
2.6893,2.6893,2.6893,2.6893
2.6998,2.6998,2.6998,2.6998
2.7105,2.7105,2.7105,2.7105
2.7202,2.7202,2.7202,2.7202
2.7292,2.7292,2.7292,2.7292
2.7394,2.7394,2.7394,2.7394
2.7504,2.7504,2.7504,2.7504
2.7596,2.7596,2.7596,2.7596
2.7699,2.7699,2.7699,2.7699
2.7792,2.7792,2.7792,2.7792
2.7908,2.7908,2.7908,2.7908
2.7994,2.7994,2.7994,2.7994
2.8096,2.8096,2.8096,2.8096
2.8193,2.8193,2.8193,2.8193
2.83,2.83,2.83,2.83
2.8409,2.8409,2.8409,2.8409
2.8491,2.8491,2.8491,2.8491
2.8591,2.8591,2.8591,2.8591
2.8695,2.8695,2.8695,2.8695
2.8794,2.8794,2.8794,2.8794
2.8901,2.8901,2.8901,2.8901
2.9006,2.9006,2.9006,2.9006
2.9102,2.9102,2.9102,2.9102
2.9206,2.9206,2.9206,2.9206
2.9306,2.9306,2.9306,2.9306
2.94,2.94,2.94,2.94
2.9504,2.9504,2.9504,2.9504
2.9594,2.9594,2.9594,2.9594
2.9703,2.9703,2.9703,2.9703
2.9805,2.9805,2.9805,2.9805
2.9899,2.9899,2.9899,2.9899
3.0005,3.0005,3.0005,3.0005
3.0093,3.0093,3.0093,3.0093
3.0206,3.0206,3.0206,3.0206
3.0302,3.0302,3.0302,3.0302
3.0401,3.0401,3.0401,3.0401
3.0499,3.0499,3.0499,3.0499
3.0599,3.0599,3.0599,3.0599
3.0705,3.0705,3.0705,3.0705
3.0805,3.0805,3.0805,3.0805
3.0909,3.0909,3.0909,3.0909
3.0991,3.0991,3.0991,3.0991
3.11,3.11,3.11,3.11
3.1197,3.1197,3.1197,3.1197
3.1293,3.1293,3.1293,3.1293
3.141,3.141,3.141,3.141
3.1495,3.1495,3.1495,3.1495
3.1597,3.1597,3.1597,3.1597
3.1707,3.1707,3.1707,3.1707
3.1792,3.1792,3.1792,3.1792
3.1909,3.1909,3.1909,3.1909
3.2002,3.2002,3.2002,3.2002
3.2101,3.2101,3.2101,3.2101
3.22,3.22,3.22,3.22
3.2295,3.2295,3.2295,3.2295
3.2393,3.2393,3.2393,3.2393
3.2505,3.2505,3.2505,3.2505
3.26,3.26,3.26,3.26
3.271,3.271,3.271,3.271
3.2806,3.2806,3.2806,3.2806
3.2894,3.2894,3.2894,3.2894
3.2998,3.2998,3.2998,3.2998
3.309,3.309,3.309,3.309
3.319,3.319,3.319,3.319
3.329,3.329,3.329,3.329
3.3397,3.3397,3.3397,3.3397
3.3492,3.3492,3.3492,3.3492
3.3598,3.3598,3.3598,3.3598
3.37,3.37,3.37,3.37
3.3799,3.3799,3.3799,3.3799
3.3892,3.3892,3.3892,3.3892
3.3994,3.3994,3.3994,3.3994
3.4109,3.4109,3.4109,3.4109
3.4194,3.4194,3.4194,3.4194
3.4305,3.4305,3.4305,3.4305
3.4402,3.4402,3.4402,3.4402
3.45,3.45,3.45,3.45
3.4598,3.4598,3.4598,3.4598
3.4704,3.4704,3.4704,3.4704
3.4809,3.4809,3.4809,3.4809
3.4891,3.4891,3.4891,3.4891
3.4995,3.4995,3.4995,3.4995
3.5102,3.5102,3.5102,3.5102
3.52,3.52,3.52,3.52
3.53,3.53,3.53,3.53
3.5408,3.5408,3.5408,3.5408
3.55,3.55,3.55,3.55
3.5591,3.5591,3.5591,3.5591
3.5708,3.5708,3.5708,3.5708
3.5802,3.5802,3.5802,3.5802
3.5902,3.5902,3.5902,3.5902
3.5994,3.5994,3.5994,3.5994
3.6093,3.6093,3.6093,3.6093
3.6198,3.6198,3.6198,3.6198
3.6305,3.6305,3.6305,3.6305
3.639,3.639,3.639,3.639
3.6493,3.6493,3.6493,3.6493
3.6592,3.6592,3.6592,3.6592
3.6695,3.6695,3.6695,3.6695
3.6804,3.6804,3.6804,3.6804
3.689,3.689,3.689,3.689
3.7006,3.7006,3.7006,3.7006
3.7099,3.7099,3.7099,3.7099
3.7204,3.7204,3.7204,3.7204
3.73,3.73,3.73,3.73
3.7403,3.7403,3.7403,3.7403
3.7506,3.7506,3.7506,3.7506
3.7609,3.7609,3.7609,3.7609
3.7709,3.7709,3.7709,3.7709
3.7792,3.7792,3.7792,3.7792
3.7895,3.7895,3.7895,3.7895
3.7994,3.7994,3.7994,3.7994
3.8096,3.8096,3.8096,3.8096
3.8208,3.8208,3.8208,3.8208
3.8295,3.8295,3.8295,3.8295
3.8399,3.8399,3.8399,3.8399
3.8491,3.8491,3.8491,3.8491
3.8603,3.8603,3.8603,3.8603
3.8698,3.8698,3.8698,3.8698
3.8802,3.8802,3.8802,3.8802
3.8906,3.8906,3.8906,3.8906
3.9002,3.9002,3.9002,3.9002
3.9099,3.9099,3.9099,3.9099
3.9201,3.9201,3.9201,3.9201
3.9308,3.9308,3.9308,3.9308
3.9402,3.9402,3.9402,3.9402
3.9509,3.9509,3.9509,3.9509
3.9609,3.9609,3.9609,3.9609
3.9698,3.9698,3.9698,3.9698
3.9801,3.9801,3.9801,3.9801
3.9909,3.9909,3.9909,3.9909
4.0002,4.0002,4.0002,4.0002
4.0097,4.0097,4.0097,4.0097
4.0193,4.0193,4.0193,4.0193
4.0304,4.0304,4.0304,4.0304
4.0409,4.0409,4.0409,4.0409
4.0495,4.0495,4.0495,4.0495
4.0606,4.0606,4.0606,4.0606
4.069,4.069,4.069,4.069
4.0797,4.0797,4.0797,4.0797
4.0893,4.0893,4.0893,4.0893
4.1008,4.1008,4.1008,4.1008
4.1095,4.1095,4.1095,4.1095
4.1204,4.1204,4.1204,4.1204
4.1303,4.1303,4.1303,4.1303
4.1398,4.1398,4.1398,4.1398
4.1504,4.1504,4.1504,4.1504
4.16,4.16,4.16,4.16
4.169,4.169,4.169,4.169
4.1792,4.1792,4.1792,4.1792
4.1892,4.1892,4.1892,4.1892
4.2003,4.2003,4.2003,4.2003
4.2108,4.2108,4.2108,4.2108
4.2201,4.2201,4.2201,4.2201
4.2291,4.2291,4.2291,4.2291
4.239,4.239,4.239,4.239
4.2493,4.2493,4.2493,4.2493
4.259,4.259,4.259,4.259
4.27,4.27,4.27,4.27
4.2803,4.2803,4.2803,4.2803
4.2907,4.2907,4.2907,4.2907
4.2994,4.2994,4.2994,4.2994
4.3096,4.3096,4.3096,4.3096
4.3199,4.3199,4.3199,4.3199
4.3302,4.3302,4.3302,4.3302
4.3404,4.3404,4.3404,4.3404
4.3502,4.3502,4.3502,4.3502
4.3601,4.3601,4.3601,4.3601
4.37,4.37,4.37,4.37
4.3806,4.3806,4.3806,4.3806
4.3891,4.3891,4.3891,4.3891
4.3997,4.3997,4.3997,4.3997
4.4108,4.4108,4.4108,4.4108
4.4204,4.4204,4.4204,4.4204
4.4304,4.4304,4.4304,4.4304
4.4397,4.4397,4.4397,4.4397
4.4498,4.4498,4.4498,4.4498
4.4599,4.4599,4.4599,4.4599
4.4691,4.4691,4.4691,4.4691
4.4809,4.4809,4.4809,4.4809
4.4898,4.4898,4.4898,4.4898
4.5006,4.5006,4.5006,4.5006
4.5093,4.5093,4.5093,4.5093
4.5195,4.5195,4.5195,4.5195
4.5295,4.5295,4.5295,4.5295
4.5409,4.5409,4.5409,4.5409
4.5502,4.5502,4.5502,4.5502
4.5606,4.5606,4.5606,4.5606
4.5699,4.5699,4.5699,4.5699
4.5802,4.5802,4.5802,4.5802
4.5904,4.5904,4.5904,4.5904
4.5995,4.5995,4.5995,4.5995
4.6104,4.6104,4.6104,4.6104
4.6197,4.6197,4.6197,4.6197
4.6296,4.6296,4.6296,4.6296
4.6396,4.6396,4.6396,4.6396
4.649,4.649,4.649,4.649
4.6597,4.6597,4.6597,4.6597
4.6703,4.6703,4.6703,4.6703
4.6805,4.6805,4.6805,4.6805
4.6891,4.6891,4.6891,4.6891
4.7,4.7,4.7,4.7
4.7102,4.7102,4.7102,4.7102
4.7191,4.7191,4.7191,4.7191
4.73,4.73,4.73,4.73
4.7408,4.7408,4.7408,4.7408
4.7492,4.7492,4.7492,4.7492
4.76,4.76,4.76,4.76
4.7696,4.7696,4.7696,4.7696
4.7807,4.7807,4.7807,4.7807
4.7898,4.7898,4.7898,4.7898
4.8005,4.8005,4.8005,4.8005
4.8109,4.8109,4.8109,4.8109
4.8192,4.8192,4.8192,4.8192
4.8296,4.8296,4.8296,4.8296
4.8396,4.8396,4.8396,4.8396
4.8491,4.8491,4.8491,4.8491
4.859,4.859,4.859,4.859
4.8701,4.8701,4.8701,4.8701
4.8794,4.8794,4.8794,4.8794
4.8908,4.8908,4.8908,4.8908
4.8993,4.8993,4.8993,4.8993
4.9108,4.9108,4.9108,4.9108
4.9207,4.9207,4.9207,4.9207
4.9296,4.9296,4.9296,4.9296
4.9397,4.9397,4.9397,4.9397
4.9498,4.9498,4.9498,4.9498
4.96,4.96,4.96,4.96
4.969,4.969,4.969,4.969
4.9803,4.9803,4.9803,4.9803
4.9909,4.9909,4.9909,4.9909
4.999,4.999,4.999,4.999
5.0096,5.0096,5.0096,5.0096
5.0207,5.0207,5.0207,5.0207
5.0309,5.0309,5.0309,5.0309
5.0409,5.0409,5.0409,5.0409
5.0496,5.0496,5.0496,5.0496
5.0593,5.0593,5.0593,5.0593
5.0706,5.0706,5.0706,5.0706
5.0809,5.0809,5.0809,5.0809
5.0894,5.0894,5.0894,5.0894
5.0996,5.0996,5.0996,5.0996
5.1097,5.1097,5.1097,5.1097
5.1191,5.1191,5.1191,5.1191
5.129,5.129,5.129,5.129
5.1402,5.1402,5.1402,5.1402
5.1504,5.1504,5.1504,5.1504
5.1603,5.1603,5.1603,5.1603
5.1694,5.1694,5.1694,5.1694
5.1809,5.1809,5.1809,5.1809
5.1891,5.1891,5.1891,5.1891
5.1992,5.1992,5.1992,5.1992
5.2097,5.2097,5.2097,5.2097
5.2203,5.2203,5.2203,5.2203
5.2302,5.2302,5.2302,5.2302
5.2396,5.2396,5.2396,5.2396
5.2503,5.2503,5.2503,5.2503
5.2591,5.2591,5.2591,5.2591
5.2708,5.2708,5.2708,5.2708
5.2801,5.2801,5.2801,5.2801
5.2905,5.2905,5.2905,5.2905
5.3002,5.3002,5.3002,5.3002
5.3109,5.3109,5.3109,5.3109
5.32,5.32,5.32,5.32
5.3296,5.3296,5.3296,5.3296
5.3401,5.3401,5.3401,5.3401
5.3497,5.3497,5.3497,5.3497
5.3606,5.3606,5.3606,5.3606
5.3706,5.3706,5.3706,5.3706
5.379,5.379,5.379,5.379
5.3907,5.3907,5.3907,5.3907
5.3995,5.3995,5.3995,5.3995
5.4095,5.4095,5.4095,5.4095
5.4206,5.4206,5.4206,5.4206
5.4299,5.4299,5.4299,5.4299
5.4408,5.4408,5.4408,5.4408
5.4506,5.4506,5.4506,5.4506
5.4607,5.4607,5.4607,5.4607
5.4704,5.4704,5.4704,5.4704
5.4799,5.4799,5.4799,5.4799
5.4905,5.4905,5.4905,5.4905
5.5009,5.5009,5.5009,5.5009
5.5097,5.5097,5.5097,5.5097
5.5194,5.5194,5.5194,5.5194
5.531,5.531,5.531,5.531
5.5393,5.5393,5.5393,5.5393
5.5508,5.5508,5.5508,5.5508
5.5605,5.5605,5.5605,5.5605
5.5701,5.5701,5.5701,5.5701
5.5794,5.5794,5.5794,5.5794
5.5901,5.5901,5.5901,5.5901
5.6002,5.6002,5.6002,5.6002
5.6101,5.6101,5.6101,5.6101
5.6199,5.6199,5.6199,5.6199
5.6295,5.6295,5.6295,5.6295
5.6409,5.6409,5.6409,5.6409
5.6496,5.6496,5.6496,5.6496
5.6591,5.6591,5.6591,5.6591
5.6694,5.6694,5.6694,5.6694
5.6806,5.6806,5.6806,5.6806
5.6894,5.6894,5.6894,5.6894
5.7001,5.7001,5.7001,5.7001
5.7108,5.7108,5.7108,5.7108
5.7209,5.7209,5.7209,5.7209
5.7309,5.7309,5.7309,5.7309
5.7402,5.7402,5.7402,5.7402
5.7499,5.7499,5.7499,5.7499
5.7609,5.7609,5.7609,5.7609
5.7694,5.7694,5.7694,5.7694
5.7795,5.7795,5.7795,5.7795
5.7895,5.7895,5.7895,5.7895
5.7999,5.7999,5.7999,5.7999
5.8101,5.8101,5.8101,5.8101
5.8203,5.8203,5.8203,5.8203
5.8295,5.8295,5.8295,5.8295
5.839,5.839,5.839,5.839
5.8507,5.8507,5.8507,5.8507
5.86,5.86,5.86,5.86
5.8704,5.8704,5.8704,5.8704
5.8808,5.8808,5.8808,5.8808
5.889,5.889,5.889,5.889
5.9007,5.9007,5.9007,5.9007
5.9108,5.9108,5.9108,5.9108
5.9209,5.9209,5.9209,5.9209
5.9293,5.9293,5.9293,5.9293
5.9408,5.9408,5.9408,5.9408
5.9501,5.9501,5.9501,5.9501
5.9591,5.9591,5.9591,5.9591
5.9699,5.9699,5.9699,5.9699
5.9806,5.9806,5.9806,5.9806
5.9894,5.9894,5.9894,5.9894
6.0002,6.0002,6.0002,6.0002
6.0104,6.0104,6.0104,6.0104
6.0196,6.0196,6.0196,6.0196
6.0297,6.0297,6.0297,6.0297
6.0402,6.0402,6.0402,6.0402
6.0502,6.0502,6.0502,6.0502
6.0592,6.0592,6.0592,6.0592
6.0692,6.0692,6.0692,6.0692
6.0795,6.0795,6.0795,6.0795
6.0901,6.0901,6.0901,6.0901
6.1005,6.1005,6.1005,6.1005
6.1096,6.1096,6.1096,6.1096
6.1198,6.1198,6.1198,6.1198
6.1303,6.1303,6.1303,6.1303
6.1393,6.1393,6.1393,6.1393
6.1505,6.1505,6.1505,6.1505
6.1608,6.1608,6.1608,6.1608
6.1691,6.1691,6.1691,6.1691
6.1802,6.1802,6.1802,6.1802
6.19,6.19,6.19,6.19
6.1996,6.1996,6.1996,6.1996
6.2098,6.2098,6.2098,6.2098
6.2191,6.2191,6.2191,6.2191
6.2309,6.2309,6.2309,6.2309
6.2398,6.2398,6.2398,6.2398
6.2503,6.2503,6.2503,6.2503
6.2599,6.2599,6.2599,6.2599
6.2696,6.2696,6.2696,6.2696
6.2809,6.2809,6.2809,6.2809
6.2895,6.2895,6.2895,6.2895
6.2994,6.2994,6.2994,6.2994
6.3096,6.3096,6.3096,6.3096
6.3196,6.3196,6.3196,6.3196
6.3307,6.3307,6.3307,6.3307
6.3395,6.3395,6.3395,6.3395
6.3503,6.3503,6.3503,6.3503
6.3609,6.3609,6.3609,6.3609
6.3695,6.3695,6.3695,6.3695
6.3805,6.3805,6.3805,6.3805
6.3897,6.3897,6.3897,6.3897
6.3993,6.3993,6.3993,6.3993
6.4106,6.4106,6.4106,6.4106
6.4191,6.4191,6.4191,6.4191
6.4294,6.4294,6.4294,6.4294
6.4395,6.4395,6.4395,6.4395
6.451,6.451,6.451,6.451
6.4594,6.4594,6.4594,6.4594
6.4706,6.4706,6.4706,6.4706
6.4808,6.4808,6.4808,6.4808
6.4898,6.4898,6.4898,6.4898
6.5006,6.5006,6.5006,6.5006
6.5097,6.5097,6.5097,6.5097
6.5198,6.5198,6.5198,6.5198
6.5308,6.5308,6.5308,6.5308
6.5399,6.5399,6.5399,6.5399
6.5498,6.5498,6.5498,6.5498
6.5598,6.5598,6.5598,6.5598
6.5691,6.5691,6.5691,6.5691
6.5799,6.5799,6.5799,6.5799
6.5898,6.5898,6.5898,6.5898
6.5993,6.5993,6.5993,6.5993
6.6105,6.6105,6.6105,6.6105
6.6198,6.6198,6.6198,6.6198
6.6294,6.6294,6.6294,6.6294
6.6395,6.6395,6.6395,6.6395
6.651,6.651,6.651,6.651
6.6594,6.6594,6.6594,6.6594
6.6697,6.6697,6.6697,6.6697
6.6794,6.6794,6.6794,6.6794
6.6902,6.6902,6.6902,6.6902
6.6998,6.6998,6.6998,6.6998
6.7104,6.7104,6.7104,6.7104
6.7194,6.7194,6.7194,6.7194
6.7292,6.7292,6.7292,6.7292
6.7397,6.7397,6.7397,6.7397
6.7507,6.7507,6.7507,6.7507
6.7598,6.7598,6.7598,6.7598
6.7699,6.7699,6.7699,6.7699
6.7794,6.7794,6.7794,6.7794
6.7905,6.7905,6.7905,6.7905
6.8002,6.8002,6.8002,6.8002
6.8092,6.8092,6.8092,6.8092
6.8208,6.8208,6.8208,6.8208
6.8306,6.8306,6.8306,6.8306
6.8402,6.8402,6.8402,6.8402
6.85,6.85,6.85,6.85
6.8606,6.8606,6.8606,6.8606
6.8698,6.8698,6.8698,6.8698
6.8803,6.8803,6.8803,6.8803
6.8902,6.8902,6.8902,6.8902
6.9002,6.9002,6.9002,6.9002
6.9104,6.9104,6.9104,6.9104
6.9209,6.9209,6.9209,6.9209
6.9309,6.9309,6.9309,6.9309
6.9391,6.9391,6.9391,6.9391
6.9505,6.9505,6.9505,6.9505
6.9605,6.9605,6.9605,6.9605
6.9703,6.9703,6.9703,6.9703
6.9794,6.9794,6.9794,6.9794
6.99,6.99,6.99,6.99
7.001,7.001,7.001,7.001
7.0102,7.0102,7.0102,7.0102
7.0196,7.0196,7.0196,7.0196
7.0307,7.0307,7.0307,7.0307
7.0409,7.0409,7.0409,7.0409
7.0505,7.0505,7.0505,7.0505
7.0596,7.0596,7.0596,7.0596
7.0704,7.0704,7.0704,7.0704
7.0803,7.0803,7.0803,7.0803
7.0894,7.0894,7.0894,7.0894
7.1003,7.1003,7.1003,7.1003
7.111,7.111,7.111,7.111
7.119,7.119,7.119,7.119
7.1301,7.1301,7.1301,7.1301
